"","id","model","model.params","series","mddl","mda"
"17414",17414,"Wavelets","la14,4,reflection","data/series_39.RData","77.5206395416436","0.752366092190415"
"17415",17415,"Wavelets","la16,4,reflection","data/series_39.RData","43.3010980029942","0.751833834909351"
"17416",17416,"Wavelets","la18,4,reflection","data/series_39.RData","70.6758068884837","0.751619286381664"
"17417",17417,"Wavelets","la20,4,reflection","data/series_39.RData","46.9958342124133","0.751712861254378"
"17418",17418,"Wavelets","bl14,4,reflection","data/series_39.RData","49.0051889398944","0.752279740429758"
"17419",17419,"Wavelets","bl18,4,reflection","data/series_39.RData","55.9359739831245","0.752013899266481"
"17420",17420,"Wavelets","bl20,4,reflection","data/series_39.RData","44.4099923034366","0.751390353701859"
"17421",17421,"Wavelets","c6,4,reflection","data/series_39.RData","36.1232347451079","0.749619094606392"
"17422",17422,"Wavelets","c12,4,reflection","data/series_39.RData","58.2862299319973","0.751408515542835"
"17423",17423,"Wavelets","c18,4,reflection","data/series_39.RData","45.408260275073","0.751278644693616"
"17424",17424,"Wavelets","c24,4,reflection","data/series_39.RData","68.889691312093","0.751997239856919"
"17425",17425,"Wavelets","c30,4,reflection","data/series_39.RData","42.639299685574","0.75234864685775"
"17426",17426,"Wavelets","d2,5,reflection","data/series_39.RData","96.8347894361617","0.746195549714586"
"17427",17427,"Wavelets","d4,5,reflection","data/series_39.RData","86.6119055838041","0.747706257861821"
"17428",17428,"Wavelets","d6,5,reflection","data/series_39.RData","52.6763780006381","0.746686239591063"
"17429",17429,"Wavelets","d8,5,reflection","data/series_39.RData","61.4843854007417","0.744671531623385"
"17430",17430,"Wavelets","d10,5,reflection","data/series_39.RData","44.7986866585454","0.74549485334869"
"17431",17431,"Wavelets","d12,5,reflection","data/series_39.RData","45.5274071491763","0.746552308135291"
"17432",17432,"Wavelets","d14,5,reflection","data/series_39.RData","49.7656852959216","0.746038342506918"
"17433",17433,"Wavelets","d16,5,reflection","data/series_39.RData","62.3729564681098","0.744964175441401"
"17434",17434,"Wavelets","d18,5,reflection","data/series_39.RData","47.846413533255","0.745346661228761"
"17435",17435,"Wavelets","d20,5,reflection","data/series_39.RData","68.5505941799758","0.746237098258959"
"17436",17436,"Wavelets","la8,5,reflection","data/series_39.RData","51.0849012579322","0.746471216576921"
"17437",17437,"Wavelets","la10,5,reflection","data/series_39.RData","45.6545286529054","0.745728587236429"
"17438",17438,"Wavelets","la12,5,reflection","data/series_39.RData","58.4267859492217","0.746039532802491"
"17439",17439,"Wavelets","la14,5,reflection","data/series_39.RData","60.8125710527634","0.744994647213947"
"17440",17440,"Wavelets","la16,5,reflection","data/series_39.RData","111.357730710483","0.745978273109781"
"17441",17441,"Wavelets","la18,5,reflection","data/series_39.RData","68.04686853058","0.74503927321205"
"17442",17442,"Wavelets","la20,5,reflection","data/series_39.RData","63.957304026747","0.745827869998332"
"17443",17443,"Wavelets","bl14,5,reflection","data/series_39.RData","52.8799071242906","0.745720127156053"
"17444",17444,"Wavelets","bl18,5,reflection","data/series_39.RData","54.3860442551417","0.745928878112993"
"17445",17445,"Wavelets","bl20,5,reflection","data/series_39.RData","104.01768160923","0.745362506877026"
"17446",17446,"Wavelets","c6,5,reflection","data/series_39.RData","65.669623932468","0.747291124322245"
"17447",17447,"Wavelets","c12,5,reflection","data/series_39.RData","58.1400143460699","0.746218467694903"
"17448",17448,"Wavelets","c18,5,reflection","data/series_39.RData","63.6573524059407","0.745752215044823"
"17449",17449,"Wavelets","c24,5,reflection","data/series_39.RData","66.7883402818268","0.745304140746631"
"17450",17450,"Wavelets","c30,5,reflection","data/series_39.RData","67.3821959417676","0.744963883799323"
"17451",17451,"Wavelets","d2,6,reflection","data/series_39.RData","94.3172189309095","0.743719510988842"
"17452",17452,"Wavelets","d4,6,reflection","data/series_39.RData","204.671843703691","0.746445156758901"
"17453",17453,"Wavelets","d6,6,reflection","data/series_39.RData","49.3598113248554","0.745996242013941"
"17454",17454,"Wavelets","d8,6,reflection","data/series_39.RData","251.165431187985","0.743665378191742"
"17455",17455,"Wavelets","d10,6,reflection","data/series_39.RData","208.697737066684","0.744065093685628"
"17456",17456,"Wavelets","d12,6,reflection","data/series_39.RData","200.292486868214","0.74498308834924"
"17457",17457,"Wavelets","d14,6,reflection","data/series_39.RData","47.2695179926813","0.744270030356839"
"17458",17458,"Wavelets","d16,6,reflection","data/series_39.RData","42.0925955776325","0.743194536478604"
"17459",17459,"Wavelets","d18,6,reflection","data/series_39.RData","214.930826399652","0.743497839732234"
"17460",17460,"Wavelets","d20,6,reflection","data/series_39.RData","235.099321867881","0.744690169538287"
"17461",17461,"Wavelets","la8,6,reflection","data/series_39.RData","136.705131637456","0.745864867569154"
"17462",17462,"Wavelets","la10,6,reflection","data/series_39.RData","232.228725336406","0.74553763062109"
"17463",17463,"Wavelets","la12,6,reflection","data/series_39.RData","133.689210508861","0.746247535689038"
"17464",17464,"Wavelets","la14,6,reflection","data/series_39.RData","44.5247354369612","0.743816144598316"
"17465",17465,"Wavelets","la16,6,reflection","data/series_39.RData","135.205698874365","0.745533134354342"
"17466",17466,"Wavelets","la18,6,reflection","data/series_39.RData","241.822708602493","0.744305550280346"
"17467",17467,"Wavelets","la20,6,reflection","data/series_39.RData","135.343236265517","0.745236004843658"
"17468",17468,"Wavelets","bl14,6,reflection","data/series_39.RData","61.7724239112195","0.745518280609879"
"17469",17469,"Wavelets","bl18,6,reflection","data/series_39.RData","56.6082132073368","0.744586492488291"
"17470",17470,"Wavelets","bl20,6,reflection","data/series_39.RData","234.993585687704","0.744892401541425"
"17471",17471,"Wavelets","c6,6,reflection","data/series_39.RData","126.631593501086","0.746088895985935"
"17472",17472,"Wavelets","c12,6,reflection","data/series_39.RData","132.611914106293","0.745852572562076"
"17473",17473,"Wavelets","c18,6,reflection","data/series_39.RData","217.207179559722","0.745561506843217"
"17474",17474,"Wavelets","c24,6,reflection","data/series_39.RData","219.054023596752","0.745270847044288"
"17475",17475,"Wavelets","c30,6,reflection","data/series_39.RData","235.933248622446","0.744914751162077"
"17476",17476,"Wavelets","d2,7,reflection","data/series_39.RData","167.068551115664","0.743350938380601"
"17477",17477,"Wavelets","d4,7,reflection","data/series_39.RData","235.638618733694","0.7427036578362"
"17478",17478,"Wavelets","d6,7,reflection","data/series_39.RData","214.047678106184","0.741013867162329"
"17479",17479,"Wavelets","d8,7,reflection","data/series_39.RData","197.107784729338","0.742067136421038"
"17480",17480,"Wavelets","d10,7,reflection","data/series_39.RData","243.392716687175","0.743105802921119"
"17481",17481,"Wavelets","d12,7,reflection","data/series_39.RData","243.079611860551","0.742984626537379"
"17482",17482,"Wavelets","d14,7,reflection","data/series_39.RData","229.014755555002","0.742947880909377"
"17483",17483,"Wavelets","d16,7,reflection","data/series_39.RData","184.968593568789","0.743213857602485"
"17484",17484,"Wavelets","d18,7,reflection","data/series_39.RData","265.226650181148","0.743073778286696"
"17485",17485,"Wavelets","d20,7,reflection","data/series_39.RData","246.579241861441","0.742750509206265"
"17486",17486,"Wavelets","la8,7,reflection","data/series_39.RData","229.625003962684","0.742849370605594"
"17487",17487,"Wavelets","la10,7,reflection","data/series_39.RData","251.201148355415","0.743247391960261"
"17488",17488,"Wavelets","la12,7,reflection","data/series_39.RData","238.830299743984","0.743418537684061"
"17489",17489,"Wavelets","la14,7,reflection","data/series_39.RData","305.001325869773","0.743035404684436"
"17490",17490,"Wavelets","la16,7,reflection","data/series_39.RData","230.015974451398","0.742824061735457"
"17491",17491,"Wavelets","la18,7,reflection","data/series_39.RData","251.336138961374","0.742940165921822"
"17492",17492,"Wavelets","la20,7,reflection","data/series_39.RData","229.431006714384","0.743117514270767"
"17493",17493,"Wavelets","bl14,7,reflection","data/series_39.RData","309.464647612779","0.743259070688422"
"17494",17494,"Wavelets","bl18,7,reflection","data/series_39.RData","195.632197158753","0.743063274398633"
"17495",17495,"Wavelets","bl20,7,reflection","data/series_39.RData","240.131867923077","0.742965273362191"
"17496",17496,"Wavelets","c6,7,reflection","data/series_39.RData","223.579636050917","0.742996353286511"
"17497",17497,"Wavelets","c12,7,reflection","data/series_39.RData","235.223282995004","0.74297675365332"
"17498",17498,"Wavelets","c18,7,reflection","data/series_39.RData","238.077489928109","0.743067826217186"
"17499",17499,"Wavelets","c24,7,reflection","data/series_39.RData","258.381236606407","0.743205301697834"
"17500",17500,"Wavelets","c30,7,reflection","data/series_39.RData","307.575221651021","0.743836609304198"
"17501",17501,"Wavelets","d2,8,reflection","data/series_39.RData","216.18046966991","0.739864157648971"
"17502",17502,"Wavelets","d4,8,reflection","data/series_39.RData","249.283985810756","0.740138684098706"
"17503",17503,"Wavelets","d6,8,reflection","data/series_39.RData","236.635655949633","0.741437174188988"
"17504",17504,"Wavelets","d8,8,reflection","data/series_39.RData","205.149869137471","0.741142897933856"
"17505",17505,"Wavelets","d10,8,reflection","data/series_39.RData","234.107513736285","0.740143372121319"
"17506",17506,"Wavelets","d12,8,reflection","data/series_39.RData","249.647464607112","0.739928386881616"
"17507",17507,"Wavelets","d14,8,reflection","data/series_39.RData","242.245433274304","0.740663493274224"
"17508",17508,"Wavelets","d16,8,reflection","data/series_39.RData","202.107637020039","0.741270474635087"
"17509",17509,"Wavelets","d18,8,reflection","data/series_39.RData","198.660252819608","0.740643641598362"
"17510",17510,"Wavelets","d20,8,reflection","data/series_39.RData","250.937411799152","0.740072845441617"
"17511",17511,"Wavelets","la8,8,reflection","data/series_39.RData","248.784431920431","0.739896497246273"
"17512",17512,"Wavelets","la10,8,reflection","data/series_39.RData","209.154586161152","0.739959798855446"
"17513",17513,"Wavelets","la12,8,reflection","data/series_39.RData","249.86706904469","0.740137941894105"
"17514",17514,"Wavelets","la14,8,reflection","data/series_39.RData","233.984653338509","0.741098687997114"
"17515",17515,"Wavelets","la16,8,reflection","data/series_39.RData","200.133649315037","0.740415039966989"
"17516",17516,"Wavelets","la18,8,reflection","data/series_39.RData","291.469634223306","0.741174496104661"
"17517",17517,"Wavelets","la20,8,reflection","data/series_39.RData","282.05550759102","0.741380158826855"
"17518",17518,"Wavelets","bl14,8,reflection","data/series_39.RData","237.487348779891","0.740789200728227"
"17519",17519,"Wavelets","bl18,8,reflection","data/series_39.RData","239.726963036073","0.742024093424483"
"17520",17520,"Wavelets","bl20,8,reflection","data/series_39.RData","286.975638152374","0.741097315721296"
"17521",17521,"Wavelets","c6,8,reflection","data/series_39.RData","235.768814236793","0.740181554524594"
"17522",17522,"Wavelets","c12,8,reflection","data/series_39.RData","215.574186935265","0.740354862616338"
"17523",17523,"Wavelets","c18,8,reflection","data/series_39.RData","188.39706536748","0.741081543934353"
"17524",17524,"Wavelets","c24,8,reflection","data/series_39.RData","188.512069258812","0.748531904596022"
"17525",17525,"Wavelets","c30,8,reflection","data/series_39.RData","260.729316435319","0.741570939212143"
"17526",17526,"Wavelets","d2,9,reflection","data/series_39.RData","336.196531057358","0.73986840119637"
"17527",17527,"Wavelets","d4,9,reflection","data/series_39.RData","247.984780963078","0.74053974722639"
"17528",17528,"Wavelets","d6,9,reflection","data/series_39.RData","203.428895393883","0.740156343905488"
"17529",17529,"Wavelets","d8,9,reflection","data/series_39.RData","161.69630517276","0.739847428382226"
"17530",17530,"Wavelets","d10,9,reflection","data/series_39.RData","334.064623827514","0.739820581238928"
"17531",17531,"Wavelets","d12,9,reflection","data/series_39.RData","317.71269097582","0.739965804397149"
"17532",17532,"Wavelets","d14,9,reflection","data/series_39.RData","303.418011366693","0.740115632080027"
"17533",17533,"Wavelets","d16,9,reflection","data/series_39.RData","282.233059725888","0.740104674603809"
"17534",17534,"Wavelets","d18,9,reflection","data/series_39.RData","276.9663910645","0.740082216258711"
"17535",17535,"Wavelets","d20,9,reflection","data/series_39.RData","239.718993905877","0.740307652149331"
"17536",17536,"Wavelets","la8,9,reflection","data/series_39.RData","196.344354228157","0.740523538455523"
"17537",17537,"Wavelets","la10,9,reflection","data/series_39.RData","266.021628678003","0.742547909724867"
"17538",17538,"Wavelets","la12,9,reflection","data/series_39.RData","242.755849587197","0.742592165703635"
"17539",17539,"Wavelets","la14,9,reflection","data/series_39.RData","210.355932886459","0.74247035870113"
"17540",17540,"Wavelets","la16,9,reflection","data/series_39.RData","83.3449591909254","0.749900353561997"
"17541",17541,"Wavelets","la18,9,reflection","data/series_39.RData","297.001948134815","0.740951426947683"
"17542",17542,"Wavelets","la20,9,reflection","data/series_39.RData","280.462616156827","0.74137888900107"
"17543",17543,"Wavelets","bl14,9,reflection","data/series_39.RData","231.282615258362","0.742606859129969"
"17544",17544,"Wavelets","bl18,9,reflection","data/series_39.RData","144.715065662023","0.743158241841284"
"17545",17545,"Wavelets","bl20,9,reflection","data/series_39.RData","309.19111616746","0.74103609318642"
"17546",17546,"Wavelets","c6,9,reflection","data/series_39.RData","128.92236274025","0.740671792356876"
"17547",17547,"Wavelets","c12,9,reflection","data/series_39.RData","76.86450323876","0.750611060139404"
"17548",17548,"Wavelets","c18,9,reflection","data/series_39.RData","143.630203411634","0.743004026479682"
"17549",17549,"Wavelets","c24,9,reflection","data/series_39.RData","313.719477149965","0.748502707719161"
"17550",17550,"Wavelets","c30,9,reflection","data/series_39.RData","294.69211961099","0.743434652699184"
"17551",17551,"Wavelets","d2,1,periodic","data/series_40.RData","3.56211482759767","0.755376582697581"
"17552",17552,"Wavelets","d4,1,periodic","data/series_40.RData","10.6403913472466","0.771925773965922"
"17553",17553,"Wavelets","d6,1,periodic","data/series_40.RData","4.13788788130697","0.776153633018603"
"17554",17554,"Wavelets","d8,1,periodic","data/series_40.RData","4.89274865381519","0.780557024136029"
"17555",17555,"Wavelets","d10,1,periodic","data/series_40.RData","9.81651078719339","0.781100374406895"
"17556",17556,"Wavelets","d12,1,periodic","data/series_40.RData","9.13411889409122","0.78037765193395"
"17557",17557,"Wavelets","d14,1,periodic","data/series_40.RData","2.86914035925518","0.786131310514412"
"17558",17558,"Wavelets","d16,1,periodic","data/series_40.RData","12.8758624730761","0.790475231784585"
"17559",17559,"Wavelets","d18,1,periodic","data/series_40.RData","31.2611905064289","0.788178955819141"
"17560",17560,"Wavelets","d20,1,periodic","data/series_40.RData","4.42861598524904","0.784075513952883"
"17561",17561,"Wavelets","la8,1,periodic","data/series_40.RData","11.2891037176583","0.782122664486857"
"17562",17562,"Wavelets","la10,1,periodic","data/series_40.RData","9.16620954474099","0.78601510642638"
"17563",17563,"Wavelets","la12,1,periodic","data/series_40.RData","13.7229773222978","0.785140069384311"
"17564",17564,"Wavelets","la14,1,periodic","data/series_40.RData","3.63060731168111","0.781548212111757"
"17565",17565,"Wavelets","la16,1,periodic","data/series_40.RData","23.2069565287732","0.786579180988031"
"17566",17566,"Wavelets","la18,1,periodic","data/series_40.RData","8.86046103981126","0.789786852292112"
"17567",17567,"Wavelets","la20,1,periodic","data/series_40.RData","31.1001948334461","0.787431420216727"
"17568",17568,"Wavelets","bl14,1,periodic","data/series_40.RData","4.27364579467365","0.781609962776385"
"17569",17569,"Wavelets","bl18,1,periodic","data/series_40.RData","4.36847574402023","0.781314229374533"
"17570",17570,"Wavelets","bl20,1,periodic","data/series_40.RData","32.4428323952945","0.787653787819495"
"17571",17571,"Wavelets","c6,1,periodic","data/series_40.RData","5.57400552334268","0.769943912861285"
"17572",17572,"Wavelets","c12,1,periodic","data/series_40.RData","5.56607217007739","0.77966966934118"
"17573",17573,"Wavelets","c18,1,periodic","data/series_40.RData","8.73197387574363","0.78263941516091"
"17574",17574,"Wavelets","c24,1,periodic","data/series_40.RData","9.85476014517231","0.78419422433554"
"17575",17575,"Wavelets","c30,1,periodic","data/series_40.RData","11.8465974917594","0.785192291182046"
"17576",17576,"Wavelets","d2,2,periodic","data/series_40.RData","16.2826799436534","0.802112388876894"
"17577",17577,"Wavelets","d4,2,periodic","data/series_40.RData","14.7319398080562","0.813910446925419"
"17578",17578,"Wavelets","d6,2,periodic","data/series_40.RData","4.376740994568","0.816931301517201"
"17579",17579,"Wavelets","d8,2,periodic","data/series_40.RData","7.06803740728749","0.816674498229607"
"17580",17580,"Wavelets","d10,2,periodic","data/series_40.RData","9.99534641854417","0.816236519778671"
"17581",17581,"Wavelets","d12,2,periodic","data/series_40.RData","6.59186823954439","0.816287658948291"
"17582",17582,"Wavelets","d14,2,periodic","data/series_40.RData","7.82555726980611","0.816490989411483"
"17583",17583,"Wavelets","d16,2,periodic","data/series_40.RData","4.75536009624315","0.816612504735902"
"17584",17584,"Wavelets","d18,2,periodic","data/series_40.RData","6.86586640456928","0.816048113269372"
"17585",17585,"Wavelets","d20,2,periodic","data/series_40.RData","8.42723741912008","0.815865296629948"
"17586",17586,"Wavelets","la8,2,periodic","data/series_40.RData","9.3910206436728","0.815977090229471"
"17587",17587,"Wavelets","la10,2,periodic","data/series_40.RData","8.68962673551371","0.815938143423657"
"17588",17588,"Wavelets","la12,2,periodic","data/series_40.RData","4.80344424396228","0.816447564538706"
"17589",17589,"Wavelets","la14,2,periodic","data/series_40.RData","6.94593097219886","0.816282553995425"
"17590",17590,"Wavelets","la16,2,periodic","data/series_40.RData","8.88342905830324","0.816025332101174"
"17591",17591,"Wavelets","la18,2,periodic","data/series_40.RData","6.49337148274049","0.81630950847415"
"17592",17592,"Wavelets","la20,2,periodic","data/series_40.RData","4.48774266382859","0.81637996392841"
"17593",17593,"Wavelets","bl14,2,periodic","data/series_40.RData","5.32049817764219","0.816413806123031"
"17594",17594,"Wavelets","bl18,2,periodic","data/series_40.RData","6.66714848082966","0.81640555225667"
"17595",17595,"Wavelets","bl20,2,periodic","data/series_40.RData","4.81146793237393","0.816401789190473"
"17596",17596,"Wavelets","c6,2,periodic","data/series_40.RData","9.86591446977601","0.814162343231918"
"17597",17597,"Wavelets","c12,2,periodic","data/series_40.RData","7.51403910114297","0.816265157202969"
"17598",17598,"Wavelets","c18,2,periodic","data/series_40.RData","9.30353489342401","0.816281836217006"
"17599",17599,"Wavelets","c24,2,periodic","data/series_40.RData","7.80040492678656","0.816228005913896"
"17600",17600,"Wavelets","c30,2,periodic","data/series_40.RData","10.4212086633198","0.816205616275947"
"17601",17601,"Wavelets","d2,3,periodic","data/series_40.RData","29.0557230628481","0.831970868574398"
"17602",17602,"Wavelets","d4,3,periodic","data/series_40.RData","33.4617757591137","0.83321974650622"
"17603",17603,"Wavelets","d6,3,periodic","data/series_40.RData","24.4087225016269","0.832161794115488"
"17604",17604,"Wavelets","d8,3,periodic","data/series_40.RData","21.2119625759796","0.832449022863243"
"17605",17605,"Wavelets","d10,3,periodic","data/series_40.RData","39.6055864871954","0.833456035356622"
"17606",17606,"Wavelets","d12,3,periodic","data/series_40.RData","36.0007549066921","0.834001594339614"
"17607",17607,"Wavelets","d14,3,periodic","data/series_40.RData","14.1730218085391","0.833143737614602"
"17608",17608,"Wavelets","d16,3,periodic","data/series_40.RData","23.6717099903127","0.832356038017644"
"17609",17609,"Wavelets","d18,3,periodic","data/series_40.RData","25.4246147881199","0.832571851583692"
"17610",17610,"Wavelets","d20,3,periodic","data/series_40.RData","45.6120676077934","0.833420289678497"
"17611",17611,"Wavelets","la8,3,periodic","data/series_40.RData","35.0717826530764","0.834180436569739"
"17612",17612,"Wavelets","la10,3,periodic","data/series_40.RData","15.8273559880017","0.832165512039109"
"17613",17613,"Wavelets","la12,3,periodic","data/series_40.RData","17.9720508497745","0.832805899388574"
"17614",17614,"Wavelets","la14,3,periodic","data/series_40.RData","31.6616031165783","0.833983868256107"
"17615",17615,"Wavelets","la16,3,periodic","data/series_40.RData","23.2662920419519","0.832320341905644"
"17616",17616,"Wavelets","la18,3,periodic","data/series_40.RData","32.7672324453049","0.833908386450183"
"17617",17617,"Wavelets","la20,3,periodic","data/series_40.RData","13.7861443053945","0.832855015028235"
"17618",17618,"Wavelets","bl14,3,periodic","data/series_40.RData","43.2560001375765","0.833775574259378"
"17619",17619,"Wavelets","bl18,3,periodic","data/series_40.RData","19.4649115881402","0.832728085022334"
"17620",17620,"Wavelets","bl20,3,periodic","data/series_40.RData","55.5897010093976","0.833396487916867"
"17621",17621,"Wavelets","c6,3,periodic","data/series_40.RData","18.6918730382112","0.83359566021774"
"17622",17622,"Wavelets","c12,3,periodic","data/series_40.RData","20.4909976903496","0.8324807265958"
"17623",17623,"Wavelets","c18,3,periodic","data/series_40.RData","43.3671401503001","0.834085122444429"
"17624",17624,"Wavelets","c24,3,periodic","data/series_40.RData","19.9390558988928","0.832323015459605"
"17625",17625,"Wavelets","c30,3,periodic","data/series_40.RData","33.0178733288794","0.833813993890469"
"17626",17626,"Wavelets","d2,4,periodic","data/series_40.RData","100.372154124213","0.845372856662677"
"17627",17627,"Wavelets","d4,4,periodic","data/series_40.RData","42.8549336375271","0.843722514412902"
"17628",17628,"Wavelets","d6,4,periodic","data/series_40.RData","57.4189438163815","0.84284266862306"
"17629",17629,"Wavelets","d8,4,periodic","data/series_40.RData","65.5982935548629","0.843544921389333"
"17630",17630,"Wavelets","d10,4,periodic","data/series_40.RData","40.1442404620065","0.844554834254272"
"17631",17631,"Wavelets","d12,4,periodic","data/series_40.RData","60.7229484967881","0.843989303654379"
"17632",17632,"Wavelets","d14,4,periodic","data/series_40.RData","75.3396495117026","0.842722808172156"
"17633",17633,"Wavelets","d16,4,periodic","data/series_40.RData","67.1850026383375","0.842825492208188"
"17634",17634,"Wavelets","d18,4,periodic","data/series_40.RData","77.6044706712857","0.844083605712658"
"17635",17635,"Wavelets","d20,4,periodic","data/series_40.RData","37.0153310772961","0.844267346956828"
"17636",17636,"Wavelets","la8,4,periodic","data/series_40.RData","65.3168804945248","0.844078010132721"
"17637",17637,"Wavelets","la10,4,periodic","data/series_40.RData","32.1732454857829","0.844450987017787"
"17638",17638,"Wavelets","la12,4,periodic","data/series_40.RData","59.7170020860677","0.843956205639634"
"17639",17639,"Wavelets","la14,4,periodic","data/series_40.RData","58.7259037950257","0.842345094015529"
"17640",17640,"Wavelets","la16,4,periodic","data/series_40.RData","37.6865691924171","0.845265343397468"
"17641",17641,"Wavelets","la18,4,periodic","data/series_40.RData","66.9661558056498","0.842762434178286"
"17642",17642,"Wavelets","la20,4,periodic","data/series_40.RData","74.3819538114991","0.844416852753322"
"17643",17643,"Wavelets","bl14,4,periodic","data/series_40.RData","63.1639376583549","0.842700070148712"
"17644",17644,"Wavelets","bl18,4,periodic","data/series_40.RData","54.9338708422289","0.844903727148746"
"17645",17645,"Wavelets","bl20,4,periodic","data/series_40.RData","65.9644446514016","0.843815822859068"
"17646",17646,"Wavelets","c6,4,periodic","data/series_40.RData","49.1611310198999","0.844199744982643"
"17647",17647,"Wavelets","c12,4,periodic","data/series_40.RData","52.9231373592966","0.845353880145767"
"17648",17648,"Wavelets","c18,4,periodic","data/series_40.RData","77.3776146521783","0.8442254046256"
"17649",17649,"Wavelets","c24,4,periodic","data/series_40.RData","54.4123134622202","0.841898350669696"
"17650",17650,"Wavelets","c30,4,periodic","data/series_40.RData","65.2081832230885","0.842849397190937"
"17651",17651,"Wavelets","d2,5,periodic","data/series_40.RData","63.9453138074592","0.843930603550361"
"17652",17652,"Wavelets","d4,5,periodic","data/series_40.RData","76.7781278461498","0.843481783364509"
"17653",17653,"Wavelets","d6,5,periodic","data/series_40.RData","74.9851329823021","0.843430022070477"
"17654",17654,"Wavelets","d8,5,periodic","data/series_40.RData","37.6640662828527","0.843810856685385"
"17655",17655,"Wavelets","d10,5,periodic","data/series_40.RData","79.2979038495947","0.844050933410217"
"17656",17656,"Wavelets","d12,5,periodic","data/series_40.RData","71.9880258444814","0.843763997470652"
"17657",17657,"Wavelets","d14,5,periodic","data/series_40.RData","56.9908927776444","0.84341959711966"
"17658",17658,"Wavelets","d16,5,periodic","data/series_40.RData","37.4052806034757","0.843572561536823"
"17659",17659,"Wavelets","d18,5,periodic","data/series_40.RData","71.4689209741064","0.843899676943565"
"17660",17660,"Wavelets","d20,5,periodic","data/series_40.RData","83.7207380631955","0.843792466668634"
"17661",17661,"Wavelets","la8,5,periodic","data/series_40.RData","76.8817558231906","0.84363271464576"
"17662",17662,"Wavelets","la10,5,periodic","data/series_40.RData","79.5184840970671","0.843739000034404"
"17663",17663,"Wavelets","la12,5,periodic","data/series_40.RData","56.6537223265277","0.843309184541931"
"17664",17664,"Wavelets","la14,5,periodic","data/series_40.RData","45.0780754182975","0.843259629037406"
"17665",17665,"Wavelets","la16,5,periodic","data/series_40.RData","58.1987925365558","0.844305622565734"
"17666",17666,"Wavelets","la18,5,periodic","data/series_40.RData","66.9096509833498","0.843754230453087"
"17667",17667,"Wavelets","la20,5,periodic","data/series_40.RData","57.7114738220676","0.843451648189857"
"17668",17668,"Wavelets","bl14,5,periodic","data/series_40.RData","56.4294242129555","0.842865989044741"
"17669",17669,"Wavelets","bl18,5,periodic","data/series_40.RData","56.5105741791924","0.844101282211395"
"17670",17670,"Wavelets","bl20,5,periodic","data/series_40.RData","75.7543318083739","0.843736989943831"
"17671",17671,"Wavelets","c6,5,periodic","data/series_40.RData","59.9929902810292","0.843541522343476"
"17672",17672,"Wavelets","c12,5,periodic","data/series_40.RData","59.4052173902825","0.844305971959928"
"17673",17673,"Wavelets","c18,5,periodic","data/series_40.RData","67.5082108924974","0.844320439272099"
"17674",17674,"Wavelets","c24,5,periodic","data/series_40.RData","74.9260611118075","0.843392711561602"
"17675",17675,"Wavelets","c30,5,periodic","data/series_40.RData","67.483158819248","0.843498915762037"
"17676",17676,"Wavelets","d2,6,periodic","data/series_40.RData","131.321557002887","0.849068703713479"
"17677",17677,"Wavelets","d4,6,periodic","data/series_40.RData","95.6336176460926","0.84863612312335"
"17678",17678,"Wavelets","d6,6,periodic","data/series_40.RData","166.277352816945","0.848941455851565"
"17679",17679,"Wavelets","d8,6,periodic","data/series_40.RData","70.1545552402619","0.849547435153831"
"17680",17680,"Wavelets","d10,6,periodic","data/series_40.RData","101.609471599855","0.849508979030558"
"17681",17681,"Wavelets","d12,6,periodic","data/series_40.RData","165.803740932414","0.848941506163494"
"17682",17682,"Wavelets","d14,6,periodic","data/series_40.RData","163.253626524961","0.848700812957189"
"17683",17683,"Wavelets","d16,6,periodic","data/series_40.RData","157.766986479034","0.848940352360169"
"17684",17684,"Wavelets","d18,6,periodic","data/series_40.RData","145.523125223427","0.84904576125028"
"17685",17685,"Wavelets","d20,6,periodic","data/series_40.RData","145.995424138874","0.84882660216099"
"17686",17686,"Wavelets","la8,6,periodic","data/series_40.RData","63.6022575646367","0.848640932782634"
"17687",17687,"Wavelets","la10,6,periodic","data/series_40.RData","62.564104040043","0.847659324710672"
"17688",17688,"Wavelets","la12,6,periodic","data/series_40.RData","94.0839732453585","0.847434409894981"
"17689",17689,"Wavelets","la14,6,periodic","data/series_40.RData","73.913677484056","0.848321587712438"
"17690",17690,"Wavelets","la16,6,periodic","data/series_40.RData","87.6183494900412","0.848603989656742"
"17691",17691,"Wavelets","la18,6,periodic","data/series_40.RData","53.2365063430302","0.848088689812192"
"17692",17692,"Wavelets","la20,6,periodic","data/series_40.RData","83.8390944472808","0.847153881290653"
"17693",17693,"Wavelets","bl14,6,periodic","data/series_40.RData","111.678935263651","0.847469893572209"
"17694",17694,"Wavelets","bl18,6,periodic","data/series_40.RData","70.0103687518961","0.849306521592317"
"17695",17695,"Wavelets","bl20,6,periodic","data/series_40.RData","63.6962778990316","0.847754685549407"
"17696",17696,"Wavelets","c6,6,periodic","data/series_40.RData","78.1603885219891","0.848758778414569"
"17697",17697,"Wavelets","c12,6,periodic","data/series_40.RData","86.5668363011155","0.848521388269163"
"17698",17698,"Wavelets","c18,6,periodic","data/series_40.RData","66.7119835155554","0.848894030541868"
"17699",17699,"Wavelets","c24,6,periodic","data/series_40.RData","77.3197708258715","0.850084568585481"
